,0,1,Overall,var,Variables
35594,6.935195465,6.935195465,6.935195465,VHD.Severe,18
35595,6.512171017,6.512171017,6.512171017,HTN,18
35596,5.433242039,5.433242039,5.433242039,EF.TTE,18
35597,4.663863057,4.663863057,4.663863057,Region.RWMA.0,18
35598,3.706537858,3.706537858,3.706537858,Region.RWMA.2,18
35599,3.119423171,3.119423171,3.119423171,Tinversion,18
35600,2.655729921,2.655729921,2.655729921,Current.Smoker,18
35601,2.536818239,2.536818239,2.536818239,BP,18
35602,2.52394232,2.52394232,2.52394232,FBS,18
35603,2.167861981,2.167861981,2.167861981,HDL,18
35604,2.141050037,2.141050037,2.141050037,K,18
35605,1.685021183,1.685021183,1.685021183,BUN,18
35606,1.616061965,1.616061965,1.616061965,ESR,18
35607,1.37503107,1.37503107,1.37503107,CR,18
35608,15.27171939,15.27171939,15.27171939,Typical.Chest.Pain,17
35609,8.599141747,8.599141747,8.599141747,Atypical,17
35610,8.272307215,8.272307215,8.272307215,Nonanginal,17
35611,7.329775535,7.329775535,7.329775535,Age,17
35612,6.935195465,6.935195465,6.935195465,VHD.Severe,17
35613,6.512171017,6.512171017,6.512171017,HTN,17
35614,5.433242039,5.433242039,5.433242039,EF.TTE,17
35615,4.663863057,4.663863057,4.663863057,Region.RWMA.0,17
35616,3.706537858,3.706537858,3.706537858,Region.RWMA.2,17
35617,3.119423171,3.119423171,3.119423171,Tinversion,17
35618,2.655729921,2.655729921,2.655729921,Current.Smoker,17
35619,2.536818239,2.536818239,2.536818239,BP,17
35620,2.52394232,2.52394232,2.52394232,FBS,17
35621,2.167861981,2.167861981,2.167861981,HDL,17
35622,2.141050037,2.141050037,2.141050037,K,17
35623,1.685021183,1.685021183,1.685021183,BUN,17
35624,1.616061965,1.616061965,1.616061965,ESR,17
35625,15.27171939,15.27171939,15.27171939,Typical.Chest.Pain,16
35626,8.599141747,8.599141747,8.599141747,Atypical,16
35627,8.272307215,8.272307215,8.272307215,Nonanginal,16
35628,7.329775535,7.329775535,7.329775535,Age,16
35629,6.935195465,6.935195465,6.935195465,VHD.Severe,16
35630,6.512171017,6.512171017,6.512171017,HTN,16
35631,5.433242039,5.433242039,5.433242039,EF.TTE,16
35632,4.663863057,4.663863057,4.663863057,Region.RWMA.0,16
35633,3.706537858,3.706537858,3.706537858,Region.RWMA.2,16
35634,3.119423171,3.119423171,3.119423171,Tinversion,16
35635,2.655729921,2.655729921,2.655729921,Current.Smoker,16
35636,2.536818239,2.536818239,2.536818239,BP,16
35637,2.52394232,2.52394232,2.52394232,FBS,16
35638,2.167861981,2.167861981,2.167861981,HDL,16
35639,2.141050037,2.141050037,2.141050037,K,16
35640,1.685021183,1.685021183,1.685021183,BUN,16
35641,15.27171939,15.27171939,15.27171939,Typical.Chest.Pain,15
35642,8.599141747,8.599141747,8.599141747,Atypical,15
35643,8.272307215,8.272307215,8.272307215,Nonanginal,15
35644,7.329775535,7.329775535,7.329775535,Age,15
35645,6.935195465,6.935195465,6.935195465,VHD.Severe,15
35646,6.512171017,6.512171017,6.512171017,HTN,15
35647,5.433242039,5.433242039,5.433242039,EF.TTE,15
35648,4.663863057,4.663863057,4.663863057,Region.RWMA.0,15
35649,3.706537858,3.706537858,3.706537858,Region.RWMA.2,15
35650,3.119423171,3.119423171,3.119423171,Tinversion,15
35651,2.655729921,2.655729921,2.655729921,Current.Smoker,15
35652,2.536818239,2.536818239,2.536818239,BP,15
35653,2.52394232,2.52394232,2.52394232,FBS,15
35654,2.167861981,2.167861981,2.167861981,HDL,15
35655,2.141050037,2.141050037,2.141050037,K,15
35656,15.27171939,15.27171939,15.27171939,Typical.Chest.Pain,14
35657,8.599141747,8.599141747,8.599141747,Atypical,14
35658,8.272307215,8.272307215,8.272307215,Nonanginal,14
35659,7.329775535,7.329775535,7.329775535,Age,14
35660,6.935195465,6.935195465,6.935195465,VHD.Severe,14
35661,6.512171017,6.512171017,6.512171017,HTN,14
35662,5.433242039,5.433242039,5.433242039,EF.TTE,14
35663,4.663863057,4.663863057,4.663863057,Region.RWMA.0,14
35664,3.706537858,3.706537858,3.706537858,Region.RWMA.2,14
35665,3.119423171,3.119423171,3.119423171,Tinversion,14
35666,2.655729921,2.655729921,2.655729921,Current.Smoker,14
35667,2.536818239,2.536818239,2.536818239,BP,14
35668,2.52394232,2.52394232,2.52394232,FBS,14
35669,2.167861981,2.167861981,2.167861981,HDL,14
35670,15.27171939,15.27171939,15.27171939,Typical.Chest.Pain,13
35671,8.599141747,8.599141747,8.599141747,Atypical,13
35672,8.272307215,8.272307215,8.272307215,Nonanginal,13
35673,7.329775535,7.329775535,7.329775535,Age,13
35674,6.935195465,6.935195465,6.935195465,VHD.Severe,13
35675,6.512171017,6.512171017,6.512171017,HTN,13
35676,5.433242039,5.433242039,5.433242039,EF.TTE,13
35677,4.663863057,4.663863057,4.663863057,Region.RWMA.0,13
35678,3.706537858,3.706537858,3.706537858,Region.RWMA.2,13
35679,3.119423171,3.119423171,3.119423171,Tinversion,13
35680,2.655729921,2.655729921,2.655729921,Current.Smoker,13
35681,2.536818239,2.536818239,2.536818239,BP,13
35682,2.52394232,2.52394232,2.52394232,FBS,13
35683,15.27171939,15.27171939,15.27171939,Typical.Chest.Pain,12
35684,8.599141747,8.599141747,8.599141747,Atypical,12
35685,8.272307215,8.272307215,8.272307215,Nonanginal,12
35686,7.329775535,7.329775535,7.329775535,Age,12
35687,6.935195465,6.935195465,6.935195465,VHD.Severe,12
35688,6.512171017,6.512171017,6.512171017,HTN,12
35689,5.433242039,5.433242039,5.433242039,EF.TTE,12
35690,4.663863057,4.663863057,4.663863057,Region.RWMA.0,12
35691,3.706537858,3.706537858,3.706537858,Region.RWMA.2,12
35692,3.119423171,3.119423171,3.119423171,Tinversion,12
35693,2.655729921,2.655729921,2.655729921,Current.Smoker,12
35694,2.536818239,2.536818239,2.536818239,BP,12
35695,15.27171939,15.27171939,15.27171939,Typical.Chest.Pain,11
35696,8.599141747,8.599141747,8.599141747,Atypical,11
35697,8.272307215,8.272307215,8.272307215,Nonanginal,11
35698,7.329775535,7.329775535,7.329775535,Age,11
35699,6.935195465,6.935195465,6.935195465,VHD.Severe,11
35700,6.512171017,6.512171017,6.512171017,HTN,11
35701,5.433242039,5.433242039,5.433242039,EF.TTE,11
35702,4.663863057,4.663863057,4.663863057,Region.RWMA.0,11
35703,3.706537858,3.706537858,3.706537858,Region.RWMA.2,11
35704,3.119423171,3.119423171,3.119423171,Tinversion,11
35705,2.655729921,2.655729921,2.655729921,Current.Smoker,11
35706,15.27171939,15.27171939,15.27171939,Typical.Chest.Pain,10
35707,8.599141747,8.599141747,8.599141747,Atypical,10
35708,8.272307215,8.272307215,8.272307215,Nonanginal,10
35709,7.329775535,7.329775535,7.329775535,Age,10
35710,6.935195465,6.935195465,6.935195465,VHD.Severe,10
35711,6.512171017,6.512171017,6.512171017,HTN,10
35712,5.433242039,5.433242039,5.433242039,EF.TTE,10
35713,4.663863057,4.663863057,4.663863057,Region.RWMA.0,10
35714,3.706537858,3.706537858,3.706537858,Region.RWMA.2,10
35715,3.119423171,3.119423171,3.119423171,Tinversion,10
35716,15.27171939,15.27171939,15.27171939,Typical.Chest.Pain,9
35717,8.599141747,8.599141747,8.599141747,Atypical,9
35718,8.272307215,8.272307215,8.272307215,Nonanginal,9
35719,7.329775535,7.329775535,7.329775535,Age,9
35720,6.935195465,6.935195465,6.935195465,VHD.Severe,9
35721,6.512171017,6.512171017,6.512171017,HTN,9
35722,5.433242039,5.433242039,5.433242039,EF.TTE,9
35723,4.663863057,4.663863057,4.663863057,Region.RWMA.0,9
35724,3.706537858,3.706537858,3.706537858,Region.RWMA.2,9
35725,15.27171939,15.27171939,15.27171939,Typical.Chest.Pain,8
35726,8.599141747,8.599141747,8.599141747,Atypical,8
35727,8.272307215,8.272307215,8.272307215,Nonanginal,8
35728,7.329775535,7.329775535,7.329775535,Age,8
35729,6.935195465,6.935195465,6.935195465,VHD.Severe,8
35730,6.512171017,6.512171017,6.512171017,HTN,8
35731,5.433242039,5.433242039,5.433242039,EF.TTE,8
35732,4.663863057,4.663863057,4.663863057,Region.RWMA.0,8
35733,15.27171939,15.27171939,15.27171939,Typical.Chest.Pain,7
35734,8.599141747,8.599141747,8.599141747,Atypical,7
35735,8.272307215,8.272307215,8.272307215,Nonanginal,7
35736,7.329775535,7.329775535,7.329775535,Age,7
35737,6.935195465,6.935195465,6.935195465,VHD.Severe,7
35738,6.512171017,6.512171017,6.512171017,HTN,7
35739,5.433242039,5.433242039,5.433242039,EF.TTE,7
35740,15.27171939,15.27171939,15.27171939,Typical.Chest.Pain,6
35741,8.599141747,8.599141747,8.599141747,Atypical,6
35742,8.272307215,8.272307215,8.272307215,Nonanginal,6
35743,7.329775535,7.329775535,7.329775535,Age,6
35744,6.935195465,6.935195465,6.935195465,VHD.Severe,6
35745,6.512171017,6.512171017,6.512171017,HTN,6
35746,15.27171939,15.27171939,15.27171939,Typical.Chest.Pain,5
35747,8.599141747,8.599141747,8.599141747,Atypical,5
35748,8.272307215,8.272307215,8.272307215,Nonanginal,5
35749,7.329775535,7.329775535,7.329775535,Age,5
35750,6.935195465,6.935195465,6.935195465,VHD.Severe,5
35751,15.27171939,15.27171939,15.27171939,Typical.Chest.Pain,4
35752,8.599141747,8.599141747,8.599141747,Atypical,4
35753,8.272307215,8.272307215,8.272307215,Nonanginal,4
35754,7.329775535,7.329775535,7.329775535,Age,4
35755,15.27171939,15.27171939,15.27171939,Typical.Chest.Pain,3
35756,8.599141747,8.599141747,8.599141747,Atypical,3
35757,8.272307215,8.272307215,8.272307215,Nonanginal,3
35758,15.27171939,15.27171939,15.27171939,Typical.Chest.Pain,2
35759,8.599141747,8.599141747,8.599141747,Atypical,2
35760,15.27171939,15.27171939,15.27171939,Typical.Chest.Pain,1
35761,15.29555369,15.29555369,15.29555369,Typical.Chest.Pain,67
35762,9.585286191,9.585286191,9.585286191,Atypical,67
35763,8.726729431,8.726729431,8.726729431,Age,67
35764,8.278918474,8.278918474,8.278918474,Nonanginal,67
35765,6.21876479,6.21876479,6.21876479,VHD.Severe,67
35766,5.995537056,5.995537056,5.995537056,Region.RWMA.0,67
35767,5.545968648,5.545968648,5.545968648,HTN,67
35768,4.628772612,4.628772612,4.628772612,EF.TTE,67
35769,4.353886439,4.353886439,4.353886439,Region.RWMA.2,67
35770,3.002856361,3.002856361,3.002856361,Tinversion,67
35771,2.653293002,2.653293002,2.653293002,Current.Smoker,67
35772,2.30706585,2.30706585,2.30706585,Q.Wave,67
35773,2.254495759,2.254495759,2.254495759,DM,67
35774,2.028960223,2.028960223,2.028960223,HDL,67
35775,1.971562491,1.971562491,1.971562491,FBS,67
35776,1.749978451,1.749978451,1.749978451,Poor.R.Progression,67
35777,1.736588724,1.736588724,1.736588724,BP,67
35778,1.559289804,1.559289804,1.559289804,BMI,67
35779,1.508874982,1.508874982,1.508874982,BBB.N,67
35780,1.484262096,1.484262096,1.484262096,PR,67
35781,1.416688992,1.416688992,1.416688992,St.Depression,67
35782,1.362803546,1.362803546,1.362803546,DLP,67
35783,1.296802577,1.296802577,1.296802577,ESR,67
35784,1.260922943,1.260922943,1.260922943,Sex,67
35785,1.012689847,1.012689847,1.012689847,BUN,67
35786,1.001001503,1.001001503,1.001001503,Region.RWMA.4,67
35787,0.917812668,0.917812668,0.917812668,Function.Class.2,67
35788,0.853877317,0.853877317,0.853877317,K,67
35789,0.783582225,0.783582225,0.783582225,TG,67
35790,0.529747646,0.529747646,0.529747646,LDL,67
35791,0.46516528,0.46516528,0.46516528,LVH,67
35792,0.420996189,0.420996189,0.420996189,Diastolic.Murmur,67
35793,0.389178828,0.389178828,0.389178828,CR,67
35794,0.358143254,0.358143254,0.358143254,WBC,67
35795,0.264180185,0.264180185,0.264180185,Systolic.Murmur,67
35796,0.264019647,0.264019647,0.264019647,Na,67
35797,0.243765808,0.243765808,0.243765808,Neut,67
35798,0.092723023,0.092723023,0.092723023,BBB.LBBB,67
35799,0.077519092,0.077519092,0.077519092,Function.Class.3,67
35800,0,0,0,CHF,67
35801,0,0,0,Weak.Peripheral.Pulse,67
35802,0,0,0,Function.Class.1,67
35803,0,0,0,Exertional.CP,67
35804,0,0,0,LowTH.Ang,67
35805,-0.093495981,-0.093495981,-0.093495981,HB,67
35806,-0.174460255,-0.174460255,-0.174460255,Dyspnea,67
35807,-0.259050253,-0.259050253,-0.259050253,Lymph,67
35808,-0.345775886,-0.345775886,-0.345775886,FH,67
35809,-0.394044198,-0.394044198,-0.394044198,CVA,67
35810,-0.412546648,-0.412546648,-0.412546648,Edema,67
35811,-0.438921477,-0.438921477,-0.438921477,VHD.N,67
35812,-0.455232734,-0.455232734,-0.455232734,VHD.mild,67
35813,-0.499223809,-0.499223809,-0.499223809,Thyroid.Disease,67
35814,-0.500500751,-0.500500751,-0.500500751,Region.RWMA.3,67
35815,-0.500500751,-0.500500751,-0.500500751,St.Elevation,67
35816,-0.589116918,-0.589116918,-0.589116918,VHD.moderate,67
35817,-0.62776741,-0.62776741,-0.62776741,Obesity,67
35818,-0.634403885,-0.634403885,-0.634403885,PLT,67
35819,-0.663733334,-0.663733334,-0.663733334,CRF,67
35820,-0.676750655,-0.676750655,-0.676750655,Airway.disease,67
35821,-0.68489166,-0.68489166,-0.68489166,BBB.RBBB,67
35822,-0.903291848,-0.903291848,-0.903291848,Length,67
35823,-0.942740306,-0.942740306,-0.942740306,Region.RWMA.1,67
35824,-1.001001503,-1.001001503,-1.001001503,Lung.rales,67
35825,-1.162091029,-1.162091029,-1.162091029,Function.Class.0,67
35826,-1.281341948,-1.281341948,-1.281341948,Weight,67
35827,-1.346072766,-1.346072766,-1.346072766,EX.Smoker,67
35828,15.29555369,15.29555369,15.29555369,Typical.Chest.Pain,21
35829,9.585286191,9.585286191,9.585286191,Atypical,21
35830,8.726729431,8.726729431,8.726729431,Age,21
35831,8.278918474,8.278918474,8.278918474,Nonanginal,21
35832,6.21876479,6.21876479,6.21876479,VHD.Severe,21
35833,5.995537056,5.995537056,5.995537056,Region.RWMA.0,21
35834,5.545968648,5.545968648,5.545968648,HTN,21
35835,4.628772612,4.628772612,4.628772612,EF.TTE,21
35836,4.353886439,4.353886439,4.353886439,Region.RWMA.2,21
35837,3.002856361,3.002856361,3.002856361,Tinversion,21
35838,2.653293002,2.653293002,2.653293002,Current.Smoker,21
35839,2.30706585,2.30706585,2.30706585,Q.Wave,21
35840,2.254495759,2.254495759,2.254495759,DM,21
35841,2.028960223,2.028960223,2.028960223,HDL,21
35842,1.971562491,1.971562491,1.971562491,FBS,21
35843,1.749978451,1.749978451,1.749978451,Poor.R.Progression,21
35844,1.736588724,1.736588724,1.736588724,BP,21
35845,1.559289804,1.559289804,1.559289804,BMI,21
35846,1.508874982,1.508874982,1.508874982,BBB.N,21
35847,1.484262096,1.484262096,1.484262096,PR,21
35848,1.416688992,1.416688992,1.416688992,St.Depression,21
35849,15.29555369,15.29555369,15.29555369,Typical.Chest.Pain,20
35850,9.585286191,9.585286191,9.585286191,Atypical,20
35851,8.726729431,8.726729431,8.726729431,Age,20
35852,8.278918474,8.278918474,8.278918474,Nonanginal,20
35853,6.21876479,6.21876479,6.21876479,VHD.Severe,20
35854,5.995537056,5.995537056,5.995537056,Region.RWMA.0,20
35855,5.545968648,5.545968648,5.545968648,HTN,20
35856,4.628772612,4.628772612,4.628772612,EF.TTE,20
35857,4.353886439,4.353886439,4.353886439,Region.RWMA.2,20
35858,3.002856361,3.002856361,3.002856361,Tinversion,20
35859,2.653293002,2.653293002,2.653293002,Current.Smoker,20
35860,2.30706585,2.30706585,2.30706585,Q.Wave,20
35861,2.254495759,2.254495759,2.254495759,DM,20
35862,2.028960223,2.028960223,2.028960223,HDL,20
35863,1.971562491,1.971562491,1.971562491,FBS,20
35864,1.749978451,1.749978451,1.749978451,Poor.R.Progression,20
35865,1.736588724,1.736588724,1.736588724,BP,20
35866,1.559289804,1.559289804,1.559289804,BMI,20
35867,1.508874982,1.508874982,1.508874982,BBB.N,20
35868,1.484262096,1.484262096,1.484262096,PR,20
35869,15.29555369,15.29555369,15.29555369,Typical.Chest.Pain,19
35870,9.585286191,9.585286191,9.585286191,Atypical,19
35871,8.726729431,8.726729431,8.726729431,Age,19
35872,8.278918474,8.278918474,8.278918474,Nonanginal,19
35873,6.21876479,6.21876479,6.21876479,VHD.Severe,19
35874,5.995537056,5.995537056,5.995537056,Region.RWMA.0,19
35875,5.545968648,5.545968648,5.545968648,HTN,19
35876,4.628772612,4.628772612,4.628772612,EF.TTE,19
35877,4.353886439,4.353886439,4.353886439,Region.RWMA.2,19
35878,3.002856361,3.002856361,3.002856361,Tinversion,19
35879,2.653293002,2.653293002,2.653293002,Current.Smoker,19
35880,2.30706585,2.30706585,2.30706585,Q.Wave,19
35881,2.254495759,2.254495759,2.254495759,DM,19
35882,2.028960223,2.028960223,2.028960223,HDL,19
35883,1.971562491,1.971562491,1.971562491,FBS,19
35884,1.749978451,1.749978451,1.749978451,Poor.R.Progression,19
35885,1.736588724,1.736588724,1.736588724,BP,19
35886,1.559289804,1.559289804,1.559289804,BMI,19
35887,1.508874982,1.508874982,1.508874982,BBB.N,19
35888,15.29555369,15.29555369,15.29555369,Typical.Chest.Pain,18
35889,9.585286191,9.585286191,9.585286191,Atypical,18
35890,8.726729431,8.726729431,8.726729431,Age,18
35891,8.278918474,8.278918474,8.278918474,Nonanginal,18
35892,6.21876479,6.21876479,6.21876479,VHD.Severe,18
35893,5.995537056,5.995537056,5.995537056,Region.RWMA.0,18
35894,5.545968648,5.545968648,5.545968648,HTN,18
35895,4.628772612,4.628772612,4.628772612,EF.TTE,18
35896,4.353886439,4.353886439,4.353886439,Region.RWMA.2,18
35897,3.002856361,3.002856361,3.002856361,Tinversion,18
35898,2.653293002,2.653293002,2.653293002,Current.Smoker,18
35899,2.30706585,2.30706585,2.30706585,Q.Wave,18
35900,2.254495759,2.254495759,2.254495759,DM,18
35901,2.028960223,2.028960223,2.028960223,HDL,18
35902,1.971562491,1.971562491,1.971562491,FBS,18
35903,1.749978451,1.749978451,1.749978451,Poor.R.Progression,18
35904,1.736588724,1.736588724,1.736588724,BP,18
35905,1.559289804,1.559289804,1.559289804,BMI,18
35906,15.29555369,15.29555369,15.29555369,Typical.Chest.Pain,17
35907,9.585286191,9.585286191,9.585286191,Atypical,17
35908,8.726729431,8.726729431,8.726729431,Age,17
35909,8.278918474,8.278918474,8.278918474,Nonanginal,17
35910,6.21876479,6.21876479,6.21876479,VHD.Severe,17
35911,5.995537056,5.995537056,5.995537056,Region.RWMA.0,17
35912,5.545968648,5.545968648,5.545968648,HTN,17
35913,4.628772612,4.628772612,4.628772612,EF.TTE,17
35914,4.353886439,4.353886439,4.353886439,Region.RWMA.2,17
35915,3.002856361,3.002856361,3.002856361,Tinversion,17
35916,2.653293002,2.653293002,2.653293002,Current.Smoker,17
35917,2.30706585,2.30706585,2.30706585,Q.Wave,17
35918,2.254495759,2.254495759,2.254495759,DM,17
35919,2.028960223,2.028960223,2.028960223,HDL,17
35920,1.971562491,1.971562491,1.971562491,FBS,17
35921,1.749978451,1.749978451,1.749978451,Poor.R.Progression,17
35922,1.736588724,1.736588724,1.736588724,BP,17
35923,15.29555369,15.29555369,15.29555369,Typical.Chest.Pain,16
35924,9.585286191,9.585286191,9.585286191,Atypical,16
35925,8.726729431,8.726729431,8.726729431,Age,16
35926,8.278918474,8.278918474,8.278918474,Nonanginal,16
35927,6.21876479,6.21876479,6.21876479,VHD.Severe,16
35928,5.995537056,5.995537056,5.995537056,Region.RWMA.0,16
35929,5.545968648,5.545968648,5.545968648,HTN,16
35930,4.628772612,4.628772612,4.628772612,EF.TTE,16
35931,4.353886439,4.353886439,4.353886439,Region.RWMA.2,16
35932,3.002856361,3.002856361,3.002856361,Tinversion,16
35933,2.653293002,2.653293002,2.653293002,Current.Smoker,16
35934,2.30706585,2.30706585,2.30706585,Q.Wave,16
35935,2.254495759,2.254495759,2.254495759,DM,16
35936,2.028960223,2.028960223,2.028960223,HDL,16
35937,1.971562491,1.971562491,1.971562491,FBS,16
35938,1.749978451,1.749978451,1.749978451,Poor.R.Progression,16
35939,15.29555369,15.29555369,15.29555369,Typical.Chest.Pain,15
35940,9.585286191,9.585286191,9.585286191,Atypical,15
35941,8.726729431,8.726729431,8.726729431,Age,15
35942,8.278918474,8.278918474,8.278918474,Nonanginal,15
35943,6.21876479,6.21876479,6.21876479,VHD.Severe,15
35944,5.995537056,5.995537056,5.995537056,Region.RWMA.0,15
35945,5.545968648,5.545968648,5.545968648,HTN,15
35946,4.628772612,4.628772612,4.628772612,EF.TTE,15
35947,4.353886439,4.353886439,4.353886439,Region.RWMA.2,15
35948,3.002856361,3.002856361,3.002856361,Tinversion,15
35949,2.653293002,2.653293002,2.653293002,Current.Smoker,15
35950,2.30706585,2.30706585,2.30706585,Q.Wave,15
35951,2.254495759,2.254495759,2.254495759,DM,15
35952,2.028960223,2.028960223,2.028960223,HDL,15
35953,1.971562491,1.971562491,1.971562491,FBS,15
35954,15.29555369,15.29555369,15.29555369,Typical.Chest.Pain,14
35955,9.585286191,9.585286191,9.585286191,Atypical,14
35956,8.726729431,8.726729431,8.726729431,Age,14
35957,8.278918474,8.278918474,8.278918474,Nonanginal,14
35958,6.21876479,6.21876479,6.21876479,VHD.Severe,14
35959,5.995537056,5.995537056,5.995537056,Region.RWMA.0,14
35960,5.545968648,5.545968648,5.545968648,HTN,14
35961,4.628772612,4.628772612,4.628772612,EF.TTE,14
35962,4.353886439,4.353886439,4.353886439,Region.RWMA.2,14
35963,3.002856361,3.002856361,3.002856361,Tinversion,14
35964,2.653293002,2.653293002,2.653293002,Current.Smoker,14
35965,2.30706585,2.30706585,2.30706585,Q.Wave,14
35966,2.254495759,2.254495759,2.254495759,DM,14
35967,2.028960223,2.028960223,2.028960223,HDL,14
35968,15.29555369,15.29555369,15.29555369,Typical.Chest.Pain,13
35969,9.585286191,9.585286191,9.585286191,Atypical,13
35970,8.726729431,8.726729431,8.726729431,Age,13
35971,8.278918474,8.278918474,8.278918474,Nonanginal,13
35972,6.21876479,6.21876479,6.21876479,VHD.Severe,13
35973,5.995537056,5.995537056,5.995537056,Region.RWMA.0,13
35974,5.545968648,5.545968648,5.545968648,HTN,13
35975,4.628772612,4.628772612,4.628772612,EF.TTE,13
35976,4.353886439,4.353886439,4.353886439,Region.RWMA.2,13
35977,3.002856361,3.002856361,3.002856361,Tinversion,13
35978,2.653293002,2.653293002,2.653293002,Current.Smoker,13
35979,2.30706585,2.30706585,2.30706585,Q.Wave,13
35980,2.254495759,2.254495759,2.254495759,DM,13
35981,15.29555369,15.29555369,15.29555369,Typical.Chest.Pain,12
35982,9.585286191,9.585286191,9.585286191,Atypical,12
35983,8.726729431,8.726729431,8.726729431,Age,12
35984,8.278918474,8.278918474,8.278918474,Nonanginal,12
35985,6.21876479,6.21876479,6.21876479,VHD.Severe,12
35986,5.995537056,5.995537056,5.995537056,Region.RWMA.0,12
35987,5.545968648,5.545968648,5.545968648,HTN,12
35988,4.628772612,4.628772612,4.628772612,EF.TTE,12
35989,4.353886439,4.353886439,4.353886439,Region.RWMA.2,12
35990,3.002856361,3.002856361,3.002856361,Tinversion,12
35991,2.653293002,2.653293002,2.653293002,Current.Smoker,12
35992,2.30706585,2.30706585,2.30706585,Q.Wave,12
35993,15.29555369,15.29555369,15.29555369,Typical.Chest.Pain,11
35994,9.585286191,9.585286191,9.585286191,Atypical,11
35995,8.726729431,8.726729431,8.726729431,Age,11
35996,8.278918474,8.278918474,8.278918474,Nonanginal,11
35997,6.21876479,6.21876479,6.21876479,VHD.Severe,11
35998,5.995537056,5.995537056,5.995537056,Region.RWMA.0,11
35999,5.545968648,5.545968648,5.545968648,HTN,11
36000,4.628772612,4.628772612,4.628772612,EF.TTE,11
36001,4.353886439,4.353886439,4.353886439,Region.RWMA.2,11
36002,3.002856361,3.002856361,3.002856361,Tinversion,11
36003,2.653293002,2.653293002,2.653293002,Current.Smoker,11
36004,15.29555369,15.29555369,15.29555369,Typical.Chest.Pain,10
36005,9.585286191,9.585286191,9.585286191,Atypical,10
36006,8.726729431,8.726729431,8.726729431,Age,10
36007,8.278918474,8.278918474,8.278918474,Nonanginal,10
36008,6.21876479,6.21876479,6.21876479,VHD.Severe,10
36009,5.995537056,5.995537056,5.995537056,Region.RWMA.0,10
36010,5.545968648,5.545968648,5.545968648,HTN,10
36011,4.628772612,4.628772612,4.628772612,EF.TTE,10
36012,4.353886439,4.353886439,4.353886439,Region.RWMA.2,10
36013,3.002856361,3.002856361,3.002856361,Tinversion,10
36014,15.29555369,15.29555369,15.29555369,Typical.Chest.Pain,9
36015,9.585286191,9.585286191,9.585286191,Atypical,9
36016,8.726729431,8.726729431,8.726729431,Age,9
36017,8.278918474,8.278918474,8.278918474,Nonanginal,9
36018,6.21876479,6.21876479,6.21876479,VHD.Severe,9
36019,5.995537056,5.995537056,5.995537056,Region.RWMA.0,9
36020,5.545968648,5.545968648,5.545968648,HTN,9
36021,4.628772612,4.628772612,4.628772612,EF.TTE,9
36022,4.353886439,4.353886439,4.353886439,Region.RWMA.2,9
36023,15.29555369,15.29555369,15.29555369,Typical.Chest.Pain,8
36024,9.585286191,9.585286191,9.585286191,Atypical,8
36025,8.726729431,8.726729431,8.726729431,Age,8
36026,8.278918474,8.278918474,8.278918474,Nonanginal,8
36027,6.21876479,6.21876479,6.21876479,VHD.Severe,8
36028,5.995537056,5.995537056,5.995537056,Region.RWMA.0,8
36029,5.545968648,5.545968648,5.545968648,HTN,8
36030,4.628772612,4.628772612,4.628772612,EF.TTE,8
36031,15.29555369,15.29555369,15.29555369,Typical.Chest.Pain,7
36032,9.585286191,9.585286191,9.585286191,Atypical,7
36033,8.726729431,8.726729431,8.726729431,Age,7
36034,8.278918474,8.278918474,8.278918474,Nonanginal,7
36035,6.21876479,6.21876479,6.21876479,VHD.Severe,7
36036,5.995537056,5.995537056,5.995537056,Region.RWMA.0,7
36037,5.545968648,5.545968648,5.545968648,HTN,7
36038,15.29555369,15.29555369,15.29555369,Typical.Chest.Pain,6
36039,9.585286191,9.585286191,9.585286191,Atypical,6
36040,8.726729431,8.726729431,8.726729431,Age,6
36041,8.278918474,8.278918474,8.278918474,Nonanginal,6
36042,6.21876479,6.21876479,6.21876479,VHD.Severe,6
36043,5.995537056,5.995537056,5.995537056,Region.RWMA.0,6
36044,15.29555369,15.29555369,15.29555369,Typical.Chest.Pain,5
36045,9.585286191,9.585286191,9.585286191,Atypical,5
36046,8.726729431,8.726729431,8.726729431,Age,5
36047,8.278918474,8.278918474,8.278918474,Nonanginal,5
36048,6.21876479,6.21876479,6.21876479,VHD.Severe,5
36049,15.29555369,15.29555369,15.29555369,Typical.Chest.Pain,4
36050,9.585286191,9.585286191,9.585286191,Atypical,4
36051,8.726729431,8.726729431,8.726729431,Age,4
36052,8.278918474,8.278918474,8.278918474,Nonanginal,4
36053,15.29555369,15.29555369,15.29555369,Typical.Chest.Pain,3
36054,9.585286191,9.585286191,9.585286191,Atypical,3
36055,8.726729431,8.726729431,8.726729431,Age,3
36056,15.29555369,15.29555369,15.29555369,Typical.Chest.Pain,2
36057,9.585286191,9.585286191,9.585286191,Atypical,2
36058,15.29555369,15.29555369,15.29555369,Typical.Chest.Pain,1
36059,14.18161099,14.18161099,14.18161099,Typical.Chest.Pain,67
36060,9.525723341,9.525723341,9.525723341,Atypical,67
36061,8.756093344,8.756093344,8.756093344,Nonanginal,67
36062,7.050607397,7.050607397,7.050607397,Age,67
36063,6.99860735,6.99860735,6.99860735,Region.RWMA.0,67
36064,6.274558471,6.274558471,6.274558471,VHD.Severe,67
